volume,current,doi,journal-title,title,start-end-page,author,type,datetime
494,Biological sciences February 2013,10.1038/nature11905,Nature,High salt recruits aversive taste pathways,", 472–475 (","Yuki Oka,Matthew Butnaru,Lars von Buchholtz,Nicholas J. P. Ryba,Charles S. Zuker",Letter,13 February 2013
495,Biological sciences February 2013,10.1038/nature11890,Nature,‘See-saw’ expression of microRNA-198 and FSTL1 from a single transcript in wound healing,", 103–106 (","Gopinath M. Sundaram,John E. A. Common,Felicia E. Gopal,Satyanarayana Srikanta,Krishnaswamy Lakshman,Declan P. Lunny,Thiam C. Lim,Vivek Tanavde,E. Birgitte Lane,Prabha Sampath",Letter,10 February 2013
495,Biological sciences February 2013,10.1038/nature11973,Nature,Membrane potential dynamics of grid cells,", 199–204 (","Cristina Domnisoru,Amina A. Kinkhabwala,David W. Tank",Article,10 February 2013
495,Biological sciences February 2013,10.1038/nature11925,Nature,NANOG-dependent function of TET1 and TET2 in establishment of pluripotency,", 370–374 (","Yael Costa,Junjun Ding,Thorold W. Theunissen,Francesco Faiola,Timothy A. Hore,Pavel V. Shliaha,Miguel Fidalgo,Arven Saunders,Moyra Lawrence,Sabine Dietmann,Satyabrata Das,Dana N. Levasseur,Zhe Li,Mingjiang Xu,Wolf Reik,José C. R. Silva,Jianlong Wang",Letter,10 February 2013
494,Biological sciences February 2013,10.1038/nature11880,Nature,Control of substrate access to the active site in methane monooxygenase,", 380–384 (","Seung Jae Lee,Michael S. McCormick,Stephen J. Lippard,Uhn-Soo Cho",Letter,10 February 2013
494,Biological sciences February 2013,10.1038/nature11872,Nature,"High-resolution cryo-electron microscopy structure of the ,Trypanosoma brucei, ribosome",", 385–389 (","Yaser Hashem,Amedee des Georges,Jie Fu,Sarah N. Buss,Fabrice Jossinet,Amy Jobe,Qin Zhang,Hstau Y. Liao,Robert A. Grassucci,Chandrajit Bajaj,Eric Westhof,Susan Madison-Antenucci,Joachim Frank",Letter,10 February 2013
494,Biological sciences February 2013,10.1038/nature11879,Nature,Evolutionary rescue from extinction is contingent on a lower rate of environmental change,", 463–467 (","Haley A. Lindsey,Jenna Gallie,Susan Taylor,Benjamin Kerr",Letter,10 February 2013
512,Biological sciences June 2014,10.1038/nature13322,Nature,Negative regulation of the NLRP3 inflammasome by A20 protects against arthritis,", 69–73 (","Lieselotte Vande Walle,Nina Van Opdenbosch,Peggy Jacques,Amelie Fossoul,Eveline Verheugen,Peter Vogel,Rudi Beyaert,Dirk Elewaut,Thirumala-Devi Kanneganti,Geert van Loo,Mohamed Lamkanfi",Letter,29 June 2014
512,Biological sciences June 2014,10.1038/nature13567,Nature,Three-dimensional structure of human γ-secretase,", 166–170 (","Peilong Lu,Xiao-chen Bai,Dan Ma,Tian Xie,Chuangye Yan,Linfeng Sun,Guanghui Yang,Yanyu Zhao,Rui Zhou,Sjors H. W. Scheres,Yigong Shi",Article,29 June 2014
494,Biological sciences February 2013,10.1038/494040a,Nature,Microbiology: The life beneath our feet,", 40–41 (","Janet K. Jansson,James I. Prosser",Forum,06 February 2013
512,Biological sciences June 2014,10.1038/nature13380,Nature,Histone H4 tail mediates allosteric regulation of nucleosome remodelling by linker DNA,", 213–217 (","William L. Hwang,Sebastian Deindl,Bryan T. Harada,Xiaowei Zhuang",Letter,29 June 2014
513,Biological sciences June 2014,10.1038/nature13448,Nature,Genome sequencing of normal cells reveals developmental lineages and mutational processes,", 422–425 (","Sam Behjati,Meritxell Huch,Ruben van Boxtel,Wouter Karthaus,David C. Wedge,Asif U. Tamuri,Iñigo Martincorena,Mia Petljak,Ludmil B. Alexandrov,Gunes Gundem,Patrick S. Tarpey,Sophie Roerink,Joyce Blokker,Mark Maddison,Laura Mudie,Ben Robinson,Serena Nik-Zainal,Peter Campbell,Nick Goldman,Marc van de Wetering,Edwin Cuppen,Hans Clevers,Michael R. Stratton",Letter,29 June 2014
513,Biological sciences June 2014,10.1038/nature13468,Nature,Exonuclease-mediated degradation of nascent RNA silences genes linked to severe malaria,", 431–435 (","Qingfeng Zhang,T. Nicolai Siegel,Rafael M. Martins,Fei Wang,Jun Cao,Qi Gao,Xiu Cheng,Lubin Jiang,Chung-Chau Hon,Christine Scheidig-Benatar,Hiroshi Sakamoto,Louise Turner,Anja T. R. Jensen,Aurelie Claes,Julien Guizetti,Nicholas A. Malmquist,Artur Scherf",Letter,29 June 2014
511,Biological sciences June 2014,10.1038/nature13512,Nature,Immunology: Fixing the odds against tuberculosis,", 39–40 (","Samuel M. Behar,Christopher M. Sassetti",News and Views,25 June 2014
505,Biological sciences December 2013,10.1038/nature12799,Nature,Mycobacteria manipulate macrophage recruitment through coordinated use of membrane lipids,", 218–222 (","C. J. Cambier,Kevin K. Takaki,Ryan P. Larson,Rafael E. Hernandez,David M. Tobin,Kevin B. Urdahl,Christine L. Cosma,Lalita Ramakrishnan",Letter,15 December 2013
505,Biological sciences December 2013,10.1038/nature12815,Nature,Structural basis of lentiviral subversion of a cellular protein degradation pathway,", 234–238 (","David Schwefel,Harriet C. T. Groom,Virginie C. Boucherit,Evangelos Christodoulou,Philip A. Walker,Jonathan P. Stoye,Kate N. Bishop,Ian A. Taylor",Letter,15 December 2013
511,Biological sciences June 2014,10.1038/nature13489,Nature,Host-directed therapy of tuberculosis based on interleukin-1 and type I interferon crosstalk,", 99–103 (","Katrin D. Mayer-Barber,Bruno B. Andrade,Sandra D. Oland,Eduardo P. Amaral,Daniel L. Barber,Jacqueline Gonzales,Steven C. Derrick,Ruiru Shi,Nathella Pavan Kumar,Wang Wei,Xing Yuan,Guolong Zhang,Ying Cai,Subash Babu,Marta Catalfamo,Andres M. Salazar,Laura E. Via,Clifton E. Barry III,Alan Sher",Letter,25 June 2014
511,Biological sciences June 2014,10.1038/nature13530,Nature,Cooperating with the future,", 220–223 (","Oliver P. Hauser,David G. Rand,Alexander Peysakhovich,Martin A. Nowak",Letter,25 June 2014
511,Biological sciences June 2014,10.1038/nature13506,Nature,Cancer: Sugar-coated cell signalling,", 298–299 (","Andrew J. Ewald,Mikala Egeblad",News and Views,25 June 2014
511,Biological sciences June 2014,10.1038/nature13535,Nature,The cancer glycocalyx mechanically primes integrin-mediated growth and survival,", 319–325 (","Matthew J. Paszek,Christopher C. DuFort,Olivier Rossier,Russell Bainer,Janna K. Mouw,Kamil Godula,Jason E. Hudak,Jonathon N. Lakins,Amanda C. Wijekoon,Luke Cassereau,Matthew G. Rubashkin,Mark J. Magbanua,Kurt S. Thorn,Michael W. Davidson,Hope S. Rugo,John W. Park,Daniel A. Hammer,Grégory Giannone,Carolyn R. Bertozzi,Valerie M. Weaver",Article,25 June 2014
506,Biological sciences December 2013,10.1038/nature12885,Nature,C/EBPα poises B cells for rapid reprogramming into induced pluripotent stem cells,", 235–239 (","Bruno Di Stefano,Jose Luis Sardina,Chris van Oevelen,Samuel Collombet,Eric M. Kallin,Guillermo P. Vicent,Jun Lu,Denis Thieffry,Miguel Beato,Thomas Graf",Letter,15 December 2013
505,Biological sciences December 2013,10.1038/nature12791,Nature,Cytokinin signalling inhibitory fields provide robustness to phyllotaxis,", 417–421 (","Fabrice Besnard,Yassin Refahi,Valérie Morin,Benjamin Marteaux,Géraldine Brunoud,Pierre Chambrier,Frédérique Rozier,Vincent Mirabet,Jonathan Legrand,Stéphanie Lainé,Emmanuel Thévenon,Etienne Farcot,Coralie Cellier,Pradeep Das,Anthony Bishopp,Renaud Dumas,François Parcy,Ykä Helariutta,Arezki Boudaoud,Christophe Godin,Jan Traas,Yann Guédon,Teva Vernoux",Letter,15 December 2013
505,Biological sciences December 2013,10.1038/nature12816,Nature,Icosahedral bacteriophage ΦX174 forms a tail for DNA transport during infection,", 432–435 (","Lei Sun,Lindsey N. Young,Xinzheng Zhang,Sergei P. Boudko,Andrei Fokine,Erica Zbornik,Aaron P. Roznowski,Ian J. Molineux,Michael G. Rossmann,Bentley A. Fane",Letter,15 December 2013
505,Biological sciences December 2013,10.1038/nature12864,Nature,"Genome-wide dissection of the quorum sensing signalling pathway in ,Trypanosoma brucei ",", 681–685 (","Binny M. Mony,Paula MacGregor,Alasdair Ivens,Federico Rojas,Andrew Cowton,Julie Young,David Horn,Keith Matthews",Letter,15 December 2013
512,Biological sciences June 2014,10.1038/nature13387,Nature,A vaccine targeting mutant IDH1 induces antitumour immunity,", 324–327 (","Theresa Schumacher,Lukas Bunse,Stefan Pusch,Felix Sahm,Benedikt Wiestler,Jasmin Quandt,Oliver Menn,Matthias Osswald,Iris Oezen,Martina Ott,Melanie Keil,Jörg Balß,Katharina Rauschenbach,Agnieszka K. Grabowska,Isabel Vogler,Jan Diekmann,Nico Trautwein,Stefan B. Eichmüller,Jürgen Okun,Stefan Stevanović,Angelika B. Riemer,Ugur Sahin,Manuel A. Friese,Philipp Beckhove,Andreas von Deimling,Wolfgang Wick,Michael Platten",Letter,25 June 2014
513,Biological sciences June 2014,10.1038/nature13469,Nature,Optimization of lag time underlies antibiotic tolerance in evolved bacterial populations,", 418–421 (","Ofer Fridman,Amir Goldberg,Irine Ronin,Noam Shoresh,Nathalie Q. Balaban",Letter,25 June 2014
512,Biological sciences June 2014,10.1038/nature13375,Nature,miR-34a blocks osteoporosis and bone metastasis by inhibiting osteoclastogenesis and Tgif2,", 431–435 (","Jing Y. Krzeszinski,Wei Wei,HoangDinh Huynh,Zixue Jin,Xunde Wang,Tsung-Cheng Chang,Xian-Jin Xie,Lin He,Lingegowda S. Mangala,Gabriel Lopez-Berestein,Anil K. Sood,Joshua T. Mendell,Yihong Wan",Letter,25 June 2014
505,Biological sciences December 2013,10.1038/nature12894,Nature,"Genome-wide probing of RNA structure reveals active unfolding of mRNA structures ,in vivo ",", 701–705 (","Silvi Rouskin,Meghan Zubradt,Stefan Washietl,Manolis Kellis,Jonathan S. Weissman",Letter,15 December 2013
504,Biological sciences December 2013,10.1038/504223a,Nature,Developmental biology: Mechanics in the embryo,", 223–225 (",Stefano Piccolo,News and Views,11 December 2013
504,Biological sciences December 2013,10.1038/504228a,Nature,Neuroscience: The highs and lows of memory,", 228–229 (","Kevin Allen,Hannah Monyer",News and Views,11 December 2013
504,Biological sciences December 2013,10.1038/nature12779,Nature,An archaeal origin of eukaryotes supports only two primary domains of life,", 231–236 (","Tom A. Williams,Peter G. Foster,Cymon J. Cox,T. Martin Embley",Review,11 December 2013
510,Biological sciences June 2014,10.1038/510477a,Nature,Antibiotic resistance: To the rescue of old drugs,", 477–478 (","Djalal Meziane-Cherif,Patrice Courvalin",News and Views,25 June 2014
512,Biological sciences June 2014,10.1038/nature13383,Nature,Neuropathy of haematopoietic stem cell niche is essential for myeloproliferative neoplasms,", 78–81 (","Lorena Arranz,Abel Sánchez-Aguilera,Daniel Martín-Pérez,Joan Isern,Xavier Langa,Alexandar Tzankov,Pontus Lundberg,Sandra Muntión,Yi-Shiuan Tzeng,Dar-Ming Lai,Jürg Schwaller,Radek C. Skoda,Simón Méndez-Ferrer",Letter,22 June 2014
512,Biological sciences June 2014,10.1038/nature13311,Nature,"PVT1, dependence in cancer with ,MYC, copy-number increase",", 82–86 (","Yuen-Yi Tseng,Branden S. Moriarity,Wuming Gong,Ryutaro Akiyama,Ashutosh Tiwari,Hiroko Kawakami,Peter Ronning,Brian Reuland,Kacey Guenther,Thomas C. Beadnell,Jaclyn Essig,George M. Otto,M. Gerard O’Sullivan,David A. Largaespada,Kathryn L. Schwertfeger,York Marahrens,Yasuhiko Kawakami,Anindya Bagchi",Letter,22 June 2014
504,Biological sciences December 2013,10.1038/nature12866,Nature,Parvalbumin-expressing basket-cell network plasticity induced by experience regulates adult learning,", 272–276 (","Flavio Donato,Santiago Belluco Rompani,Pico Caroni",Letter,11 December 2013
504,Biological sciences December 2013,10.1038/nature12783,Nature,Distinct fibroblast lineages determine dermal architecture in skin development and repair,", 277–281 (","Ryan R. Driskell,Beate M. Lichtenberger,Esther Hoste,Kai Kretzschmar,Ben D. Simons,Marika Charalambous,Sacri R. Ferron,Yann Herault,Guillaume Pavlovic,Anne C. Ferguson-Smith,Fiona M. Watt",Letter,11 December 2013
504,Biological sciences December 2013,10.1038/nature12833,Nature,Primary cilia are specialized calcium signalling organelles,", 311–314 (","Markus Delling,Paul G. DeCaen,Julia F. Doerner,Sebastien Febvay,David E. Clapham",Letter,11 December 2013
512,Biological sciences June 2014,10.1038/nature13382,Nature,"Visualizing the kinetic power stroke that drives proton-coupled zinc(,ii,) transport",", 101–104 (","Sayan Gupta,Jin Chai,Jie Cheng,Rhijuta D’Mello,Mark R. Chance,Dax Fu",Letter,22 June 2014
511,Biological sciences June 2014,10.1038/nature13548,Nature,NMDA receptor structures reveal subunit arrangement and pore architecture,", 191–197 (","Chia-Hsueh Lee,Wei Lü,Jennifer Carlisle Michel,April Goehring,Juan Du,Xianqiang Song,Eric Gouaux",Article,22 June 2014
512,Biological sciences June 2014,10.1038/nature13430,Nature,Visualization of arrestin recruitment by a G-protein-coupled receptor,", 218–222 (","Arun K. Shukla,Gerwin H. Westfield,Kunhong Xiao,Rosana I. Reis,Li-Yin Huang,Prachi Tripathi-Shukla,Jiang Qian,Sheng Li,Adi Blanc,Austin N. Oleskie,Anne M. Dosey,Min Su,Cui-Rong Liang,Ling-Ling Gu,Jin-Ming Shan,Xin Chen,Rachel Hanna,Minjung Choi,Xiao Jie Yao,Bjoern U. Klink,Alem W. Kahsai,Sachdev S. Sidhu,Shohei Koide,Pawel A. Penczek,Anthony A. Kossiakoff,Virgil L. Woods Jr,Brian K. Kobilka,Georgios Skiniotis,Robert J. Lefkowitz",Letter,22 June 2014
504,Biological sciences December 2013,10.1038/nature12832,Nature,Direct recording and molecular identification of the calcium channel of primary cilia,", 315–318 (","Paul G. DeCaen,Markus Delling,Thuy N. Vien,David E. Clapham",Letter,11 December 2013
506,Biological sciences December 2013,10.1038/nature12871,Nature,Unidirectional pulmonary airflow patterns in the savannah monitor lizard,", 367–370 (","Emma R. Schachner,Robert L. Cieri,James P. Butler,C. G. Farmer",Letter,11 December 2013
504,Biological sciences December 2013,10.1038/nature12843,Nature,Plant biology: Witchcraft and destruction,", 384–385 (",Steven M. Smith,News and Views,11 December 2013
511,Biological sciences June 2014,10.1038/nature13379,Nature,Enhancer hijacking activates GFI1 family oncogenes in medulloblastoma,", 428–434 (","Paul A. Northcott,Catherine Lee,Thomas Zichner,Adrian M. Stütz,Serap Erkek,Daisuke Kawauchi,David J. H. Shih,Volker Hovestadt,Marc Zapatka,Dominik Sturm,David T. W. Jones,Marcel Kool,Marc Remke,Florence M. G. Cavalli,Scott Zuyderduyn,Gary D. Bader,Scott VandenBerg,Lourdes Adriana Esparza,Marina Ryzhova,Wei Wang,Andrea Wittmann,Sebastian Stark,Laura Sieber,Huriye Seker-Cin,Linda Linke,Fabian Kratochwil,Natalie Jäger,Ivo Buchhalter,Charles D. Imbusch,Gideon Zipprich,Benjamin Raeder,Sabine Schmidt,Nicolle Diessl,Stephan Wolf,Stefan Wiemann,Benedikt Brors,Chris Lawerenz,Jürgen Eils,Hans-Jörg Warnatz,Thomas Risch,Marie-Laure Yaspo,Ursula D. Weber,Cynthia C. Bartholomae,Christof von Kalle,Eszter Turányi,Peter Hauser,Emma Sanden,Anna Darabi,Peter Siesjö,Jaroslav Sterba,Karel Zitterbart,David Sumerauer,Peter van Sluis,Rogier Versteeg,Richard Volckmann,Jan Koster,Martin U. Schuhmann,Martin Ebinger,H. Leighton Grimes,Giles W. Robinson,Amar Gajjar,Martin Mynarek,Katja von Hoff,Stefan Rutkowski,Torsten Pietsch,Wolfram Scheurlen,Jörg Felsberg,Guido Reifenberger,Andreas E. Kulozik,Andreas von Deimling,Olaf Witt,Roland Eils,Richard J. Gilbertson,Andrey Korshunov,Michael D. Taylor,Peter Lichter,Jan O. Korbel,Robert J. Wechsler-Reya,Stefan M. Pfister",Article,22 June 2014
511,Biological sciences June 2014,10.1038/nature13321,Nature,Equalizing excitation–inhibition ratios across visual cortical neurons,", 596–600 (","Mingshan Xue,Bassam V. Atallah,Massimo Scanziani",Letter,22 June 2014
511,Biological sciences June 2014,10.1038/nature13393,Nature,Targeting transcription regulation in cancer with a covalent CDK7 inhibitor,", 616–620 (","Nicholas Kwiatkowski,Tinghu Zhang,Peter B. Rahl,Brian J. Abraham,Jessica Reddy,Scott B. Ficarro,Anahita Dastur,Arnaud Amzallag,Sridhar Ramaswamy,Bethany Tesar,Catherine E. Jenkins,Nancy M. Hannett,Douglas McMillin,Takaomi Sanda,Taebo Sim,Nam Doo Kim,Thomas Look,Constantine S. Mitsiades,Andrew P. Weng,Jennifer R. Brown,Cyril H. Benes,Jarrod A. Marto,Richard A. Young,Nathanael S. Gray",Letter,22 June 2014
504,Biological sciences December 2013,10.1038/nature12870,Nature,DWARF 53 acts as a repressor of strigolactone signalling in rice,", 401–405 (","Liang Jiang,Xue Liu,Guosheng Xiong,Huihui Liu,Fulu Chen,Lei Wang,Xiangbing Meng,Guifu Liu,Hong Yu,Yundong Yuan,Wei Yi,Lihua Zhao,Honglei Ma,Yuanzheng He,Zhongshan Wu,Karsten Melcher,Qian Qian,H. Eric Xu,Yonghong Wang,Jiayang Li",Article,11 December 2013
504,Biological sciences December 2013,10.1038/nature12878,Nature,"D14–SCF,D3,-dependent degradation of D53 regulates strigolactone signalling",", 406–410 (","Feng Zhou,Qibing Lin,Lihong Zhu,Yulong Ren,Kunneng Zhou,Nitzan Shabek,Fuqing Wu,Haibin Mao,Wei Dong,Lu Gan,Weiwei Ma,He Gao,Jun Chen,Chao Yang,Dan Wang,Junjie Tan,Xin Zhang,Xiuping Guo,Jiulin Wang,Ling Jiang,Xi Liu,Weiqi Chen,Jinfang Chu,Cunyu Yan,Kotomi Ueno,Shinsaku Ito,Tadao Asami,Zhijun Cheng,Jie Wang,Cailin Lei,Huqu Zhai,Chuanyin Wu,Haiyang Wang,Ning Zheng,Jianmin Wan",Article,11 December 2013
506,Biological sciences December 2013,10.1038/nature12892,Nature,"A new metabolic cell-wall labelling method reveals peptidoglycan in ,Chlamydia trachomatis ",", 507–510 (","G. W. Liechti,E. Kuru,E. Hall,A. Kalinda,Y. V. Brun,M. VanNieuwenhze,A. T. Maurelli",Letter,11 December 2013
511,Biological sciences June 2014,10.1038/nature13509,Nature,Evolutionary developmental biology: Use it or lose it,", 34–35 (","Bau-lin Huang,Susan Mackem",News and Views,18 June 2014
511,Biological sciences June 2014,10.1038/nature13508,Nature,Structural biology: Lipopolysaccharide rolls out the barrel,", 37–38 (",Russell E. Bishop,News and Views,18 June 2014
511,Biological sciences June 2014,10.1038/nature13496,Nature,Patterning and post-patterning modes of evolutionary digit loss in mammals,", 41–45 (","Kimberly L. Cooper,Karen E. Sears,Aysu Uygur,Jennifer Maier,Karl-Stephan Baczkowski,Margaret Brosnahan,Doug Antczak,Julian A. Skidmore,Clifford J. Tabin",Article,18 June 2014
505,Biological sciences December 2013,10.1038/nature12825,Nature,Rare coding variants in the phospholipase D3 gene confer risk for Alzheimer’s disease,", 550–554 (","Carlos Cruchaga,Celeste M. Karch,Sheng Chih Jin,Bruno A. Benitez,Yefei Cai,Rita Guerreiro,Oscar Harari,Joanne Norton,John Budde,Sarah Bertelsen,Amanda T. Jeng,Breanna Cooper,Tara Skorupa,David Carrell,Denise Levitch,Simon Hsu,Jiyoon Choi,Mina Ryten,UK Brain Expression Consortium (UKBEC),John Hardy,Mina Ryten,Daniah Trabzuni,Michael E. Weale,Adaikalavan Ramasamy,Colin Smith,Celeste Sassi,Jose Bras,J. Raphael Gibbs,Dena G. Hernandez,Michelle K. Lupton,John Powell,Paola Forabosco,Perry G. Ridge,Christopher D. Corcoran,JoAnn T. Tschanz,Maria C. Norton,Ronald G. Munger,Cameron Schmutz,Maegan Leary,F. Yesim Demirci,Mikhil N. Bamne,Xingbin Wang,Oscar L. Lopez,Mary Ganguli,Christopher Medway,James Turton,Jenny Lord,Anne Braae,Imelda Barber,Kristelle Brown,The Alzheimer’s Research UK (ARUK) Consortium,Peter Passmore,David Craig,Janet Johnston,Bernadette McGuinness,Stephen Todd,Reinhard Heun,Heike Kölsch,Patrick G. Kehoe,Nigel M. Hooper,Emma R.L.C. Vardy,David M. Mann,Stuart Pickering-Brown,Kristelle Brown,Noor Kalsheker,James Lowe,Kevin Morgan,A. David Smith,Gordon Wilcock,Donald Warden,Clive Holmes,Pau Pastor,Oswaldo Lorenzo-Betancor,Zoran Brkanac,Erick Scott,Eric Topol,Kevin Morgan,Ekaterina Rogaeva,Andrew B. Singleton,John Hardy,M. Ilyas Kamboh,Peter St George-Hyslop,Nigel Cairns,John C. Morris,John S. K. Kauwe,Alison M. Goate",Letter,11 December 2013
